delivery_id,route_id,distance_km,num_turns,intersections,road_type_encoded,time_of_day,traffic_density,weather_volatility,past_delay_t_1,past_delay_t_7,actual_delay_min,is_delayed_30m
DEL_1994,393,18.30492676722286,13,26,2,5,0.18748925447709655,0.34304873381924894,6.368214451468794,17.182361621421805,52.50785601916197,1
DEL_1995,326,46.96450652086029,26,52,0,21,0.2900244133231814,0.47022439102226954,0.8092104256913565,18.40327291905274,67.22963877101604,1
DEL_1996,470,28.54458747368937,19,25,1,0,0.4106799507978218,0.06441900198497821,17.535723889677477,1.7074420060721918,50.24977057547618,1
DEL_1997,114,17.230393223605812,8,22,1,0,0.26475883653600896,0.14808073505122743,3.327655040478942,8.9597972118461,37.844389002576165,1
DEL_1998,291,22.96250575299588,13,21,2,3,0.4559370101991953,0.12724017881809294,9.007755987265186,13.639541170235912,62.61280551542331,1
DEL_1999,218,31.936779833210185,13,38,0,13,0.18256477344083313,0.10858346476796461,2.684556854023122,4.677010067472083,35.898448673503815,1
DEL_2000,127,34.382734616202896,20,70,1,17,0.8124077822803434,0.12304984966945863,7.452269664072927,3.614296240004538,78.8421167374082,1
DEL_2001,301,11.926377940230726,2,12,0,15,0.29898308885396996,0.24361477449940958,32.42491816809638,15.188334183640162,34.028565403515366,1
DEL_2002,138,48.966425444532916,16,58,2,2,0.3541204893492601,0.32727723797718583,14.245858242785394,5.193370531887069,78.09108238890317,1
DEL_2003,372,29.514750214225497,14,37,2,5,0.3848165305354422,0.14424100661014794,2.404980497066852,3.4342697299649556,55.502715875665444,1
DEL_2004,330,11.10597430065257,6,12,2,0,0.12994794013020336,0.35090111896329257,19.392123590151378,9.931351802097508,34.90393435125387,1
DEL_2005,185,45.21358640057602,25,55,2,10,0.5620121306384325,0.4802396276496278,28.24268065127558,11.623202356668408,94.5513040476414,1
DEL_2006,225,8.358729398574296,0,9,2,9,0.7437926298005368,0.23104336104732662,2.729891025928426,17.996379963813187,48.51430103610142,1
DEL_2007,399,45.848094492988075,31,49,2,17,0.7073633627795286,0.12470666240452895,20.44432889697954,0.5014927395423028,85.46810777464748,1
DEL_2008,124,49.84545453300421,25,66,1,3,0.3737347492137102,0.2878820189387415,11.948481181144466,2.301028638245204,79.50243593469051,1
DEL_2009,244,36.51943096204268,18,43,2,5,0.11626780151364255,0.053734630982673566,13.90511293483376,18.020439252942964,61.892186039856966,1
DEL_2010,112,39.67012494832954,19,68,2,18,0.9582550315362073,0.35926287714227045,41.959345566684576,9.108122070805328,95.04907718824735,1
DEL_2011,311,20.178627641036886,9,26,2,8,0.7302365718455724,0.2839088724826876,0.5586871707767892,19.68338611782165,72.98914128152255,1
DEL_2012,124,47.37095837302702,21,58,2,9,0.744243074589366,0.12443185762613303,15.274416744828162,7.141929270069471,94.26923065924248,1
DEL_2013,167,28.837128474876543,14,24,2,19,0.8473362979475121,0.35437543151247564,1.275079164487922,7.380566973150522,74.99008009575337,1
DEL_2014,493,37.95748009688997,23,45,1,22,0.19096218726151584,0.2738482258432241,23.380187903500232,5.689445527439295,57.91678863004988,1
DEL_2015,166,46.584847216007574,24,51,1,4,0.18815512476700416,0.21471288905972805,33.96976084757383,14.100555199574456,66.40928479046185,1
DEL_2016,332,48.88309891889787,31,61,1,21,0.36083891304889515,0.3291920503564572,1.3575671705182406,10.705235464835136,76.58273166076123,1
DEL_2017,208,42.49419604685035,23,43,0,15,0.4435719144249679,0.09165068747438254,0.3926864985552686,5.98539780920628,66.43806372969848,1
DEL_2018,245,18.63578781419135,5,23,2,21,0.11122026475433225,0.34639015873976686,46.74096978497529,2.4923847403500408,36.60158816862476,1
DEL_2019,210,48.494638244843706,27,67,2,1,0.37292024512248445,0.24045647739931494,39.162444168712284,0.028781930091853692,83.72983535580285,1
DEL_2020,327,33.26537890596073,27,31,2,8,0.8534526480622961,0.7587062519404779,38.605557219201124,1.1495485171290665,115.70538461123388,1
DEL_2021,210,46.87891143583819,27,61,2,10,0.4784407590105014,0.161511362904884,42.12265600707989,1.3693159864879894,92.63602230547916,1
DEL_2022,133,35.424726161645836,16,38,1,1,0.3344359534883051,0.22013199721209092,10.40011556656128,10.110501768736462,53.57672115876178,1
DEL_2023,210,18.82575328314742,6,24,2,17,0.9030890943538716,0.29191018767938715,56.51858457652281,17.085355117792385,80.42442989923447,1
DEL_2024,363,21.651103586426718,11,28,2,1,0.2984879877601482,0.550783062435737,33.42782458988438,7.3251057297131545,50.39852194515726,1
DEL_2025,468,29.771229969632323,11,38,0,13,0.5135447743871494,0.03497925401861397,1.5415114786571562,6.41854624050341,51.5093975976268,1
DEL_2026,335,40.55066787019469,23,42,0,22,0.45825354210708824,0.2825611577874679,25.126378055577717,1.7003167857959571,65.10912667015663,1
DEL_2027,182,19.309214810315073,6,30,1,3,0.5141286933952616,0.11996721011124599,18.69507451818503,27.75319157803312,57.216689426798126,1
DEL_2028,141,31.087902476038643,20,26,2,7,0.754993222915988,0.47270933243705365,2.159753216188191,15.945358898754378,82.11292096978016,1
DEL_2029,200,20.553124710938068,12,24,0,7,0.8388667820768508,0.1856224365657808,20.086753514744277,6.472981654035658,61.11822407894598,1
DEL_2030,105,41.70962320857982,23,50,1,0,0.2840457040594009,0.08765654359792543,9.95157372506244,1.2245883453515758,53.15654994134317,1
DEL_2031,279,26.00276421955777,14,33,1,0,0.4825724204400412,0.09366590771958712,28.844147059754853,22.45621374868477,59.66839116383274,1
DEL_2032,381,8.452527208379834,5,14,2,3,0.2807620383914696,0.21694007443359026,25.622055124819898,2.230641674852385,50.557588058375416,1
DEL_2033,419,12.472363466669137,3,15,2,17,0.91432457409991,0.08088321170236883,42.79548710426502,13.427515906127248,66.10866400634686,1
DEL_2034,325,7.7497100428834536,4,11,2,18,0.8517299913162621,0.12322349227426466,1.1739500412648496,4.979064961145135,56.551642615534355,1
DEL_2035,414,27.468632570644637,14,21,1,9,0.8724566467754098,0.1475205739072379,18.580813436901522,23.555265309309014,82.60937968694273,1
DEL_2036,464,9.785178380670223,4,8,0,17,0.7025218401424892,0.38945590352695747,7.099886860194074,10.610100588882776,50.24172809326704,1
DEL_2037,328,10.136298618933445,8,15,1,9,0.7499802116026708,0.46081538148923185,22.44121316952482,3.095792297044307,53.398362831063544,1
DEL_2038,476,47.347171701726964,28,64,1,8,0.8495692126284753,0.3025071559820201,13.840759934635054,0.15294134523167624,96.81610891062563,1
DEL_2039,388,44.26947824792249,26,61,1,21,0.5304827605014139,0.4314557797203689,10.26520873049381,2.864543289269986,76.25955232040522,1
DEL_2040,249,25.34389685651147,14,30,1,6,0.3772234103628358,0.2888373407813351,0.06365429612352895,5.4559170740445895,43.7997613673391,1
DEL_2041,376,49.36123943825926,22,53,1,5,0.14403555850864777,0.1157761860295105,14.015630079290057,14.787847887681218,64.25142135790733,1
DEL_2042,297,5.0083937676798405,2,5,0,0,0.4483015409293545,0.5775704100696137,8.180748084322218,2.921867894176193,21.791849837957,0
DEL_2043,169,32.62907553230272,21,36,1,4,0.40441435007679083,0.27058730254625435,6.0638531827859,3.6376849002324922,64.73239679440093,1
DEL_2044,211,32.73926798173415,17,53,0,18,0.8334148480724533,0.433912802099524,67.33797840371827,6.853282659061017,93.45393480825611,1
DEL_2045,103,25.58493751414497,12,35,2,14,0.5502701281607769,0.31309363322480493,18.07792353346521,0.5264311010215527,62.74365734990039,1
DEL_2046,449,22.862658782043177,11,33,2,23,0.1433338686178672,0.26705331641550817,11.64417506530181,17.552999000188528,42.612956738922136,1
DEL_2047,430,25.492241096627343,11,34,1,13,0.2865191292773859,0.22946602801951993,30.45664194337236,0.9843462781656136,42.91966556208419,1
DEL_2048,417,23.67321962358562,12,26,2,6,0.1472665265633283,0.6043669475700744,3.864049952959811,16.028068744938324,69.10572749179954,1
DEL_2049,449,37.872161486703476,20,51,2,8,0.8877929861356788,0.46131479767917416,14.510120190796934,3.7430786953901034,84.92964021095916,1
DEL_2050,194,11.090994573797783,6,17,1,11,0.11769206455473599,0.047575351347068244,29.591070738836713,7.392688617530805,21.86281121798459,0
DEL_2051,251,13.893764926600857,10,15,2,16,0.8720665999883291,0.2531851667006276,1.9787440415399253,6.339641632280442,67.11852786839832,1
DEL_2052,410,13.123320277659062,4,12,1,17,0.8915140261960839,0.4274660041201867,4.039561699677952,3.5044828237513874,56.17414472744837,1
DEL_2053,236,16.811176330456902,14,30,1,1,0.22569116955111237,0.16229818156574688,1.293702063969864,3.543939436660148,31.331604304707263,1
DEL_2054,346,28.63662884517125,11,30,0,16,0.7204091583890567,0.23633680703279195,73.28002688299813,35.72289557886299,79.72809113493444,1
DEL_2055,486,10.004393630219843,5,13,0,23,0.16350216579085178,0.2504771155566195,13.045144664862708,4.374267651183533,25.099066817559063,0
DEL_2056,342,44.06761828969268,22,54,2,19,0.9300573681789571,0.11169825819886811,10.085051972760818,2.426748511627939,97.15842250613001,1
DEL_2057,130,18.381268908881253,10,20,0,6,0.31429092964655647,0.21045012497404783,6.197209935612171,3.4600639267669697,31.668861162640038,1
DEL_2058,139,12.314209436091854,7,16,2,9,0.9661615664570742,0.3996102996461854,8.952567395890949,14.257255596099222,63.53401693438968,1
DEL_2059,328,35.40295893192095,22,64,2,14,0.21896433203241913,0.6285238455035465,22.432069923966665,4.433266258660817,81.5947179596294,1
DEL_2060,135,6.713883526969368,7,5,2,0,0.4509198397972388,0.29535633975187764,37.28280695802981,2.2591928984312064,45.56377743528627,1
DEL_2061,322,32.89858541933739,23,33,2,23,0.599487989526285,0.36505430098351926,1.66305500535243,6.423161098089693,75.16230080114848,1
DEL_2062,105,36.41892938044249,20,45,0,10,0.5321254364656439,0.056949310678170134,5.34218535938243,1.5005929558379205,62.521151987714404,1
DEL_2063,421,14.671243912402364,5,16,2,7,0.9646193184906791,0.14791262420147655,3.144677306697864,6.10325407587327,58.55124130395328,1
DEL_2064,319,6.8883833049635435,2,8,1,11,0.56995625052655,0.17498813919270867,8.576846838527855,23.785226684877067,45.8333903664927,1
DEL_2065,174,21.364041151375233,5,23,2,2,0.59555458622857,0.40918313739069573,11.340798423560413,5.600023750262373,48.22118731087157,1
DEL_2066,103,9.436740360887141,6,9,2,14,0.38513694568055223,0.7646040476021707,19.16321166217628,8.661967130081727,72.21644047088067,1
DEL_2067,434,10.241503235300168,3,13,1,20,0.23681506286328233,0.8154833872207523,31.270814143172053,18.678779406434455,68.68148874233339,1
DEL_2068,233,16.441755415018903,10,20,2,4,0.5574916297990361,0.30242897293104715,11.717543203703482,8.707423083341155,53.916121330416885,1
DEL_2069,217,18.296056608204168,11,26,1,4,0.5220973877938091,0.125942369646905,10.063993944478895,0.5825819503010249,44.75803078347228,1
DEL_2070,468,28.848665345963926,19,33,1,16,0.7046656743509763,0.1922636377197452,12.861589037370665,2.902872148583703,69.8319020487846,1
DEL_2071,193,35.52763484763559,23,36,2,1,0.5681873508911168,0.5210893607329223,32.89388500347611,26.961680197916973,81.21077203086392,1
DEL_2072,161,31.674692339158316,18,20,0,0,0.28310991860259926,0.29233674333732174,15.68514396587299,19.445087456529713,44.12863390812498,1
DEL_2073,293,11.676215178028256,3,15,2,17,0.9734847586814842,0.11174591203501201,23.223195403336106,17.15886678326175,60.61374786376982,1
DEL_2074,434,12.74387146036819,5,14,0,8,0.8075136189009389,0.5833469311729472,19.067365234859484,9.51480685646282,57.45095683626319,1
DEL_2075,302,44.54461624068115,19,62,2,4,0.2600091574859624,0.02787440914079529,38.55867568173421,5.2297495051121805,78.2592964722596,1
DEL_2076,491,30.125854177885113,11,28,2,19,0.8249637170035503,0.14872136997148774,25.46891771111428,14.225116812857966,75.75302431330549,1
DEL_2077,125,44.147202480396004,28,55,2,12,0.3898868608857563,0.2976377982866081,6.260124001019765,13.064539506907629,80.3107316500641,1
DEL_2078,272,21.719593009394348,13,32,2,1,0.3128177187122294,0.19974358681651405,28.900147885711036,12.352220548093864,53.67362865348595,1
DEL_2079,399,32.64800033440957,12,37,2,21,0.3062894786002518,0.2528204507687011,9.451061817120076,8.406281614940031,55.17334869958955,1
DEL_2080,232,28.564853722457485,11,40,1,12,0.46865689731276605,0.32789068956045364,28.181607129428095,3.6033666036057905,56.091016284447065,1
DEL_2081,425,19.360557041920814,5,19,1,7,0.8797566094681488,0.091736851140623,35.426456669537885,6.86032192934097,69.47589241885534,1
DEL_2082,217,26.146191741511792,19,34,1,9,0.8190505154919296,0.4202023221818328,17.34057387080766,8.612172301397981,71.28980827006411,1
DEL_2083,423,27.612089457211944,11,38,0,19,0.9707366163748654,0.5241331834885453,19.0347690083002,2.9202497917948165,66.65898880758414,1
DEL_2084,374,14.034693864050537,9,24,2,5,0.4536262642917088,0.25490040867970004,2.2816878692582523,3.1372457342681663,41.21090658007989,1
DEL_2085,311,19.175466756952922,10,29,0,10,0.31098168310429264,0.43414423614127373,5.86999334453707,18.83357868190987,33.047419169977026,1
DEL_2086,324,40.6134387728139,19,50,1,13,0.5828934108191411,0.48819350425156544,12.2376054845772,4.62395059718984,73.37762736869311,1
DEL_2087,119,46.210470775435724,19,63,1,9,0.8504922218470585,0.03443707379796121,0.05282006717072942,43.647407348191706,90.37579771781752,1
DEL_2088,212,21.190734209538476,14,30,0,9,0.8505945932662932,0.5036307613722827,28.187031289673136,6.880870476459593,71.5947996643666,1
DEL_2089,239,18.813752699405818,9,19,0,10,0.5020321515709493,0.329362915165543,6.91814467806365,11.26091390261635,44.41654575186327,1
DEL_2090,146,13.783872405734714,5,20,1,3,0.46935044056735986,0.29099314176127866,19.277650109194138,8.412731556067188,29.591465358042168,0
DEL_2091,100,35.53210258927616,14,49,0,23,0.23567774808218447,0.14615418036100633,21.99940214804658,8.153848225085252,48.19704783867427,1
DEL_2092,189,19.539486574985176,8,15,2,2,0.39737994006434263,0.10724018745195754,11.913852854711148,26.487959203791704,47.87229862451674,1
DEL_2093,241,49.448729259463484,33,55,1,8,0.8342186031184236,0.6881821249607321,23.425906096139922,1.1716122437215057,105.06360679941761,1
DEL_2094,419,19.655816092877895,6,23,0,4,0.36355737207679606,0.20043050681685473,17.204808449649597,5.09091230231318,41.29450139454386,1
DEL_2095,137,22.736122105218268,14,34,2,0,0.39778065219335446,0.0710862579187416,6.690663313608115,4.0426579614829405,56.43423097886055,1
DEL_2096,392,32.150038829541565,12,38,1,10,0.5968676485063457,0.3681340312146844,25.405017853537462,4.73438040847309,70.26304008955071,1
DEL_2097,481,41.075793193608725,16,38,2,7,0.7690233418058975,0.1685610486576491,15.161306794365144,29.245535755508932,89.7783819083941,1
DEL_2098,238,26.128339940553516,14,30,2,20,0.5908408471174816,0.25733926118572764,2.6189574085994662,0.8694210449782886,66.2784984400623,1
DEL_2099,455,24.019521520503126,13,21,2,4,0.37434219547351855,0.2691178871581748,22.230460883431686,3.998627405610411,55.98476442603838,1
DEL_2100,432,49.803702511766375,36,58,2,1,0.25904694645116755,0.22791270602578742,16.91383694486317,16.058301303206903,88.30467635266305,1
DEL_2101,358,5.4722138512975,0,3,1,8,0.7925089731650334,0.2731744264922849,5.024770483979703,3.273541753929157,45.65291346857986,1
DEL_2102,260,45.27793799830606,27,58,1,5,0.4113442466733538,0.08582601524904221,27.675327483314987,21.485289574211606,85.48996999195302,1
DEL_2103,489,11.711337167288185,4,16,1,10,0.25571903436805044,0.350356832655782,7.026253800742214,4.80426056627588,32.58628705312771,1
DEL_2104,277,40.3666374294011,14,51,1,9,0.994976207145684,0.1360173794378023,12.069204190377654,1.441533910243206,82.62312070663178,1
DEL_2105,109,32.806920193083414,19,34,1,11,0.4109971367696824,0.1326902255240229,6.30471333169424,8.78802072658005,49.252718869319956,1
DEL_2106,360,20.383127847414144,12,22,1,2,0.5517357061658141,0.16216768624266414,19.330270144857582,8.592932578075068,57.25744683537455,1
DEL_2107,237,44.324372998445824,25,65,2,6,0.21880181892270248,0.138162442981563,13.05443020181146,0.4790100110324974,67.21930157607933,1
DEL_2108,271,5.580825259144639,3,6,0,17,0.9139719645176956,0.41309860108261937,9.531470856124598,15.186408059956374,42.67215229315988,1
DEL_2109,485,15.201079343371566,8,20,0,22,0.3253806865470671,0.38478815807784084,0.30793055746924786,1.8342275540306878,28.84202806375682,0
DEL_2110,112,30.510175831229123,19,35,1,11,0.16495783734422156,0.167292797247812,14.016231400491494,2.8809161415716646,46.08724678462991,1
DEL_2111,267,20.819401702236412,7,31,2,10,0.2580913366566887,0.23546628691771937,14.606896155084666,9.919633436415165,49.18348231908701,1
DEL_2112,229,32.46698728932475,19,43,2,1,0.12863851722351452,0.29701385235443195,2.9993790655624153,26.57276606144975,62.457930543216406,1
DEL_2113,183,6.084958703390007,1,4,1,20,0.25966641592616635,0.3374291000620496,6.058951305271798,0.2501017306633466,22.927071582976943,0
DEL_2114,420,10.240651871677063,2,12,2,9,0.8073259878203464,0.19822288707948907,31.65320199944313,20.762098809253573,61.682435499309534,1
DEL_2115,418,10.719330809829765,3,13,0,12,0.5627225279488991,0.18698691643722812,11.94983316962386,16.836199678664485,28.88752215598901,0
DEL_2116,200,13.517764066220424,8,20,1,12,0.15087297833986854,0.24068306851811003,8.566059441490587,2.1164385889507704,25.737655994956675,0
DEL_2117,428,25.669914836024425,10,22,0,14,0.5086706802317922,0.27405140492961744,41.224118102057176,5.602577734149588,52.669222167415285,1
DEL_2118,372,38.8457914794607,18,53,1,12,0.5530632051847566,0.1120248562893542,25.065352909106487,28.36993320852966,88.74952445275233,1
DEL_2119,364,45.74924770680055,22,43,2,8,0.8460094413647343,0.3231347524313541,1.5383333101370003,1.8993126321647065,80.42310281780354,1
DEL_2120,498,42.591763862791076,25,64,0,5,0.1269631080007759,0.08179043121470178,29.377206367119836,1.4167671473451229,47.61360539225272,1
DEL_2121,137,13.85995422990576,7,18,2,2,0.3978928417128845,0.2210028118263566,2.4331180905612513,15.945955339129384,48.05133396700261,1
DEL_2122,193,24.851774850378458,11,30,2,19,0.7259454544122768,0.39051288962394853,2.8819849176201098,7.639279311085454,66.03567306475735,1
DEL_2123,194,13.973521899134075,7,20,2,19,0.9776859747016637,0.3996063978574384,1.175060070748982,4.010936382515955,60.80661644292441,1
DEL_2124,404,16.901231750023584,9,21,0,8,0.9783194987637924,0.15838051857520657,9.847921585039664,2.2629509291187544,62.61421284956826,1
DEL_2125,168,27.659614168034878,15,25,0,3,0.2781911974189234,0.08548452434673794,15.521440600772037,15.371214914844145,38.987899634001586,1
DEL_2126,417,8.064906112558514,6,2,0,19,0.8519228727025906,0.2521114727007754,21.019016233186484,6.9471883205807226,59.608373155847026,1
DEL_2127,335,14.817844831697295,11,16,0,4,0.39562552766438275,0.5066390035748328,0.40633317752263653,3.2838393028338544,37.85666860477573,1
DEL_2128,433,47.09201725882028,21,61,2,21,0.5146706368606976,0.049780022549919464,2.93769299126053,34.45766621582892,92.35399173651643,1
DEL_2129,472,25.975233169632006,14,32,1,23,0.12919293183500932,0.1927007019615777,14.562102382571295,9.880862143380902,43.644474650960916,1
DEL_2130,475,25.042393669004248,11,35,2,11,0.21745952236258173,0.13683308683323925,11.18504539974101,5.2291367918435885,49.246936623908,1
DEL_2131,236,5.6555219638075505,3,1,1,16,0.7881420741300027,0.41289600913373087,0.7907920405361821,15.260937927678597,43.804022078500815,1
DEL_2132,175,16.13298861762556,13,21,0,4,0.5402141162227326,0.313743311047712,41.09542162606642,8.232318769641301,53.14598935130144,1
DEL_2133,134,43.98315961919816,19,57,2,3,0.5067158364066088,0.2740750480140601,21.31393279902527,0.11356017922025156,79.13197766165945,1
DEL_2134,100,12.408279271640094,5,13,2,7,0.9220765341363932,0.3421276058205502,6.666121423565858,22.03835289139971,72.79380327747714,1
DEL_2135,395,23.680622279062447,12,35,0,8,0.7723190555895928,0.6740299748807321,11.53094396199779,0.8238064388019593,78.22317380850896,1
DEL_2136,419,5.644890764015057,3,4,2,16,0.9489131006883189,0.21910319931503874,7.0322090637330845,54.51029273862271,72.10791830062773,1
DEL_2137,159,26.525096675175014,11,39,1,23,0.20680387605792058,0.105357488695205,9.11250665426458,5.164521009980909,37.47835873117446,1
DEL_2138,419,5.945949802679772,3,10,2,7,0.8243427564694374,0.24459722001239975,13.601944736625633,8.929218587535804,59.52752409501509,1
DEL_2139,448,41.882429887960996,22,51,0,4,0.3468807946392527,0.5995255391199056,7.624118610286788,92.28011769589054,85.83585017567019,1
DEL_2140,427,42.11841953691966,19,40,1,9,0.7642866484829184,0.10222554400379025,14.542122019915679,3.763453244382748,80.2696189466047,1
DEL_2141,366,40.448398473606645,17,51,2,17,0.7568857710099495,0.23160462713496524,9.386444898571428,7.4537068190141005,86.84315620953141,1
DEL_2142,460,17.75138310010032,13,20,2,22,0.5147078623735404,0.11960912507328506,16.061790193526008,16.872778892060307,60.53505201263946,1
DEL_2143,328,42.675674819981815,15,36,1,13,0.13836782987565913,0.0627793719513013,4.561674893059746,7.550473921050307,47.31533878338006,1
DEL_2144,369,29.434915967237117,15,32,2,4,0.5928647207881557,0.08905575502902649,2.81650318004712,4.874380507160288,70.27519190845379,1
DEL_2145,415,21.82136489901511,14,25,1,14,0.21499210148629835,0.34632355301543993,0.20513039319671805,1.5425967546618953,39.149632645272995,1
DEL_2146,385,33.139848186690486,9,38,2,4,0.20766969367095148,0.19966698068653,13.818800576658148,8.635239425572077,51.93085729957298,1
DEL_2147,390,5.55534707271683,2,1,2,21,0.571908123158362,0.3360500381845954,59.277998955396924,9.628722380354986,55.112933792815454,1
DEL_2148,312,11.433239492033847,8,16,1,11,0.3224012139843342,0.3970337490172278,8.18092717365062,3.1804528027585715,35.909371560392124,1
DEL_2149,264,38.403209217661825,20,45,2,9,0.9660724265668781,0.1260888188642965,3.5858196260643953,4.875686886988886,86.95607084251863,1
DEL_2150,104,15.987272392226885,4,22,1,7,0.8331715017041863,0.30455371815608956,0.19793416957764573,4.25649177731101,59.3891058053393,1
DEL_2151,438,31.910410279793734,10,48,1,0,0.5365855580278985,0.36072323294673203,10.785714091537049,6.690173641934415,66.52430162858835,1
DEL_2152,478,22.329617127036336,14,29,1,2,0.5161523826857257,0.5677889716293435,73.80768093304724,19.20801537715387,58.44564062350874,1
DEL_2153,177,43.46626004596676,22,55,2,15,0.3597393358083104,0.6082726837420204,61.81835682115057,4.851963507229266,94.49668992549147,1
DEL_2154,161,47.85868876984896,41,55,2,22,0.4525279799263726,0.034401369680779434,1.6029719197491132,3.8168953328727326,77.9867798343067,1
DEL_2155,231,44.76041277665857,17,56,1,10,0.5820140805042069,0.4224877793752067,25.42551070739625,21.979840798431862,74.5073460059526,1
DEL_2156,188,17.177899761211847,11,23,1,8,0.7529612647028006,0.4192266138272563,2.8550741295457622,19.997541997870496,65.95019773895586,1
DEL_2157,336,13.737329107073702,5,29,1,9,0.7921693259556795,0.2162736961403289,24.859858792643386,18.917615292929106,58.18755364221613,1
DEL_2158,141,26.349570212933074,12,29,1,1,0.4614018760869081,0.2542477073450082,28.815996274927397,16.293224757547875,63.861448968439824,1
DEL_2159,188,5.330036787628113,1,6,0,19,0.7849281796771576,0.2354902422251263,0.11646439969751869,26.34808300276409,45.851528738518994,1
DEL_2160,395,6.161422678843178,2,5,1,10,0.5806148623403585,0.02486633685845906,4.06259813013346,14.988728380756555,39.97424711118792,1
DEL_2161,427,29.898078783035004,18,32,0,19,0.7115339457364549,0.3368333388164077,0.873205297048129,2.2272779195032144,56.880589780365696,1
DEL_2162,394,28.42022318743787,18,39,0,10,0.30168894789551814,0.23507311944666784,10.364532085408431,0.40239135475119797,41.245524499082265,1
DEL_2163,203,49.7561895065867,33,62,2,6,0.45692553352008114,0.1451263721895881,0.4061933749047235,2.4087192128983967,78.88521976480676,1
DEL_2164,113,14.082882591369115,6,14,0,20,0.3146903129107822,0.18777887198788407,14.755911256728588,5.4427288302510775,33.03134044654913,1
DEL_2165,387,16.614676812221077,11,21,2,10,0.22962430465184416,0.23115796350016463,12.257877165574767,0.6526654373857845,41.4119761903204,1
DEL_2166,278,10.1093289046829,7,14,0,4,0.30672707877889394,0.2971836217871903,7.155862589287413,16.97633340444776,15.592973988061518,0
DEL_2167,224,46.28943543441851,24,58,1,22,0.5407583988023499,0.4732780817616292,9.292924230321521,12.303563605308021,85.6938449609254,1
DEL_2168,452,40.001506000630286,16,59,2,11,0.3735036262703839,0.5673511414316732,69.22070226452233,15.190098739424382,81.84075142808736,1
DEL_2169,122,42.005260015558136,14,46,1,17,0.9471067747519485,0.1676875129124513,2.752581022028281,1.2083117861350376,81.6069664856152,1
DEL_2170,162,45.62437045840289,19,56,2,23,0.4357614920881171,0.13902024884197378,19.697774968978603,4.783721367073152,80.15972702692467,1
DEL_2171,242,28.620499402662723,12,33,1,21,0.4059225304620272,0.28694987319625187,15.547653647431668,7.381141428122505,47.592804934486274,1
DEL_2172,252,25.303693615282565,10,23,1,4,0.3802234076965991,0.33339316926467344,16.346215880989877,11.073519866332072,41.59958435596606,1
DEL_2173,244,19.86761631495274,12,18,2,14,0.29557863537259055,0.2950281626231562,6.363166727817349,19.48068920660925,44.11367098998746,1
DEL_2174,324,31.514657645653497,16,55,2,11,0.13610015381057464,0.3612219186828786,3.6591959028030834,45.23456243148876,70.47785185767405,1
DEL_2175,408,25.442527855542014,8,24,2,0,0.41036574755629585,0.37764953043908656,15.782644297906128,1.0293573840720662,51.474863720771424,1
DEL_2176,203,25.32045139725088,15,28,1,17,0.802193004365663,0.042069491278442096,36.58030890988834,12.314746561352765,79.33702920716881,1
DEL_2177,203,47.161753867901254,20,56,1,5,0.3143820441270072,0.21315987342045964,55.937701607616766,1.738308037013169,61.735183718385805,1
DEL_2178,138,49.28141814256086,23,56,2,5,0.21704021731498277,0.08388863804823012,9.835175970291658,4.277874515694199,68.3050736183509,1
DEL_2179,297,40.84179751983113,15,60,0,10,0.22471000020687074,0.15194304132811307,8.316743206990267,17.743421823441313,49.917181706484115,1
DEL_2180,233,39.054114061111775,34,55,1,10,0.49373065261924287,0.1974449196226386,6.4373559690777915,61.59071744895655,97.21141663345888,1
DEL_2181,166,35.62511728005957,21,37,2,15,0.33968239771806874,0.04801468277391775,24.90902350829968,8.970735106924838,64.78229134482318,1
DEL_2182,490,12.473368355008116,7,13,2,5,0.15464895460382325,0.18263068268621013,4.423610337351161,5.227097213796586,25.614908924210756,0
DEL_2183,278,7.659761939404453,4,8,2,0,0.12292548244668325,0.3286015302457481,10.793210750893845,2.891045418227104,23.668964977974913,0
DEL_2184,141,36.08268418009684,14,36,2,22,0.21235773363942087,0.20277531741557908,6.348046204889209,18.30848231253843,48.91803527367593,1
DEL_2185,114,37.795380001545915,25,38,2,15,0.3437208928938026,0.16013725625312442,31.275959141598445,28.085884590210675,77.56098252945696,1
DEL_2186,210,7.113784599416291,3,8,1,2,0.40862504683751,0.3374092229997408,4.98337639465424,22.65226520171387,29.88628936672816,0
DEL_2187,256,46.76232876029817,25,70,0,23,0.17183938536345258,0.45110323721710793,17.398755337784916,8.55265685636262,57.11315724798425,1
DEL_2188,388,9.10132877501049,6,9,2,5,0.31692952320501844,0.42894195725412554,13.328254871650966,10.674722002787608,37.763857564421414,1
DEL_2189,330,17.865524019704107,9,23,0,2,0.13627609138627725,0.17630727873988122,5.970739598856339,21.740181034243033,20.35397777150302,0
DEL_2190,256,35.2575415759417,6,48,1,18,0.797155693200303,0.2960260920476554,4.411170546471222,31.71628984797621,75.63625811509459,1
DEL_2191,137,12.644266748201435,5,14,2,7,0.741357965378422,0.37058907514501044,24.428416508490542,33.56425246532292,63.34979084106473,1
DEL_2192,196,7.493714979900999,6,11,2,21,0.42916710981851913,0.18288089103251204,10.71558924886122,14.045627754087635,49.06865409441183,1
DEL_2193,388,19.901592012386743,9,22,2,1,0.4905468927108124,0.3033564711080526,14.180510164882456,2.5535922108091977,55.489312300188814,1
